chamber,session,roll call,member,vote
House,1,85,H001048,No
House,1,85,H001073,No
House,1,85,J000032,Yes
House,1,85,J000298,Yes
House,1,85,J000294,Yes
House,1,85,J000288,Yes
House,1,85,J000299,No
House,1,85,J000292,No
House,1,85,J000301,No
House,1,85,J000126,Yes
House,1,85,J000289,No
House,1,85,J000295,No
House,1,85,J000302,No
House,1,85,K000009,Yes
House,1,85,K000386,No
House,1,85,K000375,Yes
House,1,85,K000385,Yes
House,1,85,K000388,No
House,1,85,K000376,No
House,1,85,K000379,Yes
House,1,85,K000389,Yes
House,1,85,K000380,Yes
House,1,85,K000381,Yes
House,1,85,K000394,Yes
House,1,85,K000188,Yes
House,1,85,K000362,No
House,1,85,K000210,No
House,1,85,K000378,Not Voting
House,1,85,K000368,Yes
House,1,85,K000391,Yes
House,1,85,K000382,Yes
House,1,85,K000392,No
House,1,85,L000585,No
House,1,85,L000578,No
House,1,85,L000588,Yes
House,1,85,L000564,No
House,1,85,L000559,Yes
House,1,85,L000560,Yes
House,1,85,L000557,Yes
House,1,85,L000566,No
House,1,85,L000581,Yes
House,1,85,L000586,Yes
House,1,85,L000551,Yes
House,1,85,L000590,Yes
House,1,85,L000589,No
House,1,85,L000593,Yes
House,1,85,L000592,Yes
House,1,85,L000287,Yes
House,1,85,L000582,Yes
House,1,85,L000563,Yes
House,1,85,L000565,Yes
House,1,85,L000397,Yes
House,1,85,L000576,No
House,1,85,L000583,No
House,1,85,L000579,Yes
House,1,85,L000480,Yes
House,1,85,L000491,No
House,1,85,L000569,No
House,1,85,L000570,Yes
House,1,85,L000591,Yes
House,1,85,L000562,Yes
House,1,85,M001203,Yes
House,1,85,M000087,Yes
House,1,85,M001185,Yes
House,1,85,M001158,No
House,1,85,M001198,No
House,1,85,M001184,No
House,1,85,M001199,No
House,1,85,M001163,Yes
House,1,85,M001209,Yes
House,1,85,M001208,Yes
House,1,85,M001165,No
House,1,85,M001157,No
House,1,85,M001177,No
House,1,85,M001143,Yes
House,1,85,M001200,Yes
House,1,85,M000312,Yes
House,1,85,M001156,No
House,1,85,M001180,No
House,1,85,M001166,Yes
House,1,85,M001187,No
House,1,85,M001137,Yes
House,1,85,M001188,Yes
House,1,85,M001204,No
House,1,85,M001205,No
House,1,85,M001201,No
House,1,85,M001194,No
House,1,85,M001195,No
House,1,85,M001160,Yes
House,1,85,M001206,Yes
House,1,85,M001196,Yes
House,1,85,M001207,Yes
House,1,85,M001190,No
House,1,85,M001202,Yes
House,1,85,N000002,Yes
House,1,85,N000179,Yes
House,1,85,N000015,Yes
House,1,85,N000191,Yes
House,1,85,N000189,No
House,1,85,N000188,Yes
House,1,85,N000190,No
House,1,85,N000181,No
House,1,85,O000171,Yes
House,1,85,O000172,Yes
House,1,85,O000168,No
House,1,85,O000173,Yes
House,1,85,P000601,No
House,1,85,P000034,Yes
House,1,85,P000609,No
House,1,85,P000613,Yes
House,1,85,P000614,Yes
House,1,85,P000096,Yes
House,1,85,P000604,Yes
House,1,85,P000615,No
House,1,85,P000593,Yes
House,1,85,P000605,No
House,1,85,P000608,Yes
House,1,85,P000258,Yes
House,1,85,P000616,Yes
House,1,85,P000597,Yes
House,1,85,P000607,Yes
House,1,85,P000618,Yes
House,1,85,P000599,No
House,1,85,P000617,Yes
House,1,85,P000523,Yes
House,1,85,Q000023,Not Voting
House,1,85,R000606,Yes
House,1,85,R000601,No
House,1,85,R000585,No
House,1,85,R000610,No
House,1,85,R000602,Yes
House,1,85,R000597,No
House,1,85,R000588,Yes
House,1,85,R000611,No
House,1,85,R000591,No
House,1,85,M001159,No
House,1,85,R000582,No
House,1,85,R000575,No
House,1,85,R000395,No
House,1,85,R000607,No
House,1,85,R000613,Yes
House,1,85,R000612,No
House,1,85,R000616,Yes
House,1,85,R000603,No
House,1,85,R000614,No
House,1,85,R000486,Yes
House,1,85,R000599,Yes
House,1,85,R000576,Yes
House,1,85,R000515,Yes
House,1,85,R000609,No
House,1,85,R000577,Yes
House,1,85,S001156,Yes
House,1,85,S001168,Yes
House,1,85,S001176,No
House,1,85,S001205,Yes
House,1,85,S001145,Yes
House,1,85,S001150,Yes
House,1,85,S001190,Yes
House,1,85,S001180,Yes
House,1,85,S001216,Yes
House,1,85,S001183,No
House,1,85,S000185,Yes
House,1,85,S001189,No
House,1,85,S001157,Yes
House,1,85,S000244,No
House,1,85,S000248,Yes
House,1,85,S001185,Yes
House,1,85,S001206,Yes
House,1,85,S000344,Yes
House,1,85,S001207,Yes
House,1,85,S000364,No
House,1,85,S001148,No
House,1,85,S001165,Yes
House,1,85,S001208,Yes
House,1,85,S001195,No
House,1,85,S001172,No
House,1,85,S000522,No
House,1,85,S000510,Yes
House,1,85,S001199,No
House,1,85,S001200,Yes
House,1,85,S001209,Yes
House,1,85,S001210,No
House,1,85,S001175,Yes
House,1,85,S001211,Yes
House,1,85,S001212,No
House,1,85,S001196,No
House,1,85,S001213,No
House,1,85,S001214,No
House,1,85,S001215,Yes
House,1,85,S001192,No
House,1,85,S001187,No
House,1,85,S001201,Yes
House,1,85,S001193,Yes
House,1,85,T000472,Yes
House,1,85,T000479,No
House,1,85,T000460,Yes
House,1,85,T000193,Yes
House,1,85,T000467,No
House,1,85,T000238,No
House,1,85,T000480,No
House,1,85,T000470,No
House,1,85,T000468,Yes
House,1,85,T000481,Yes
House,1,85,T000469,Yes
House,1,85,T000474,Yes
House,1,85,T000484,Yes
House,1,85,T000482,Yes
House,1,85,T000483,Yes
House,1,85,T000463,No
House,1,85,U000040,Yes
House,1,85,U000031,No
House,1,85,V000133,Yes
House,1,85,V000130,Yes
House,1,85,V000131,Yes
House,1,85,V000132,Yes
House,1,85,V000081,Yes
House,1,85,V000108,Yes
House,1,85,W000812,No
House,1,85,W000798,No
House,1,85,W000791,No
House,1,85,W000819,No
House,1,85,W000813,No
House,1,85,W000823,No
House,1,85,W000797,Yes
House,1,85,W000187,Yes
House,1,85,W000824,No
House,1,85,W000822,Yes
House,1,85,W000814,No
House,1,85,W000806,No
House,1,85,W000800,Yes
House,1,85,W000815,No
House,1,85,W000821,No
House,1,85,W000825,Yes
House,1,85,W000826,Yes
House,1,85,W000816,No
House,1,85,W000808,Yes
House,1,85,W000795,No
House,1,85,W000804,No
House,1,85,W000809,No
House,1,85,W000810,No
House,1,85,W000827,No
House,1,85,Y000062,Yes
House,1,85,Y000065,No
House,1,85,Y000033,No
House,1,85,Z000017,No
House,1,85,P000197,Speaker
House,1,84,A000374,Yes
House,1,84,A000370,Yes
House,1,84,A000055,Yes
House,1,84,A000371,Yes
House,1,84,A000372,Yes
House,1,84,A000376,Not Voting
House,1,84,A000367,Yes
House,1,84,A000369,Yes
House,1,84,A000377,Yes
House,1,84,A000375,Yes
House,1,84,A000378,Yes
House,1,84,B001291,Yes
House,1,84,B001298,Yes
House,1,84,B001307,Yes
House,1,84,B001306,Yes
House,1,84,B001299,Yes
House,1,84,B001282,Yes
House,1,84,B001300,Yes
House,1,84,B001270,Yes
House,1,84,B001281,Yes
House,1,84,B001287,Yes
House,1,84,B001301,Yes
House,1,84,B001292,Yes
House,1,84,B001302,Yes
House,1,84,B001257,Yes
House,1,84,B000490,Yes
House,1,84,B001250,Yes
House,1,84,B000574,Yes
House,1,84,B001303,Yes
House,1,84,B001278,Yes
House,1,84,B001295,Yes
House,1,84,B001296,Yes
House,1,84,B000755,Yes
House,1,84,B001308,Yes
House,1,84,B001274,Yes
House,1,84,B001284,Yes
House,1,84,B001304,Yes
House,1,84,B001285,Yes
House,1,84,B001260,Yes
House,1,84,B001297,Yes
House,1,84,B001275,Yes
House,1,84,B001305,Yes
House,1,84,B001309,Yes
House,1,84,B001248,Yes
House,1,84,B001286,Yes
House,1,84,B001251,Yes
House,1,84,B001289,Yes
House,1,84,C000059,Yes
House,1,84,C001112,Yes
House,1,84,C001097,Yes
House,1,84,C001072,Yes
House,1,84,C001103,Yes
House,1,84,C001051,Yes
House,1,84,C001090,Yes
House,1,84,C001055,Yes
House,1,84,C001117,Yes
House,1,84,C001066,Yes
House,1,84,C001091,Yes
House,1,84,C000266,Yes
House,1,84,C001109,Yes
House,1,84,C001080,Yes
House,1,84,C001084,Yes
House,1,84,C001123,Yes
House,1,84,C001101,Yes
House,1,84,C001067,Yes
House,1,84,C001049,Yes
House,1,84,C001061,Yes
House,1,84,C001118,Yes
House,1,84,C001115,Yes
House,1,84,C000537,Yes
House,1,84,C001068,Yes
House,1,84,C001053,Yes
House,1,84,C001093,Yes
House,1,84,C001092,Yes
House,1,84,C001108,Yes
House,1,84,C001062,Yes
House,1,84,C001078,Yes
House,1,84,C001094,Yes
House,1,84,C000754,Yes
House,1,84,C001110,Yes
House,1,84,C001059,Yes
House,1,84,C001069,Yes
House,1,84,C001124,Yes
House,1,84,C001119,Yes
House,1,84,C001087,Yes
House,1,84,C001120,Yes
House,1,84,C001111,Yes
House,1,84,C001121,Yes
House,1,84,C001063,Yes
House,1,84,C000984,Yes
House,1,84,C001122,Yes
House,1,84,C001114,Yes
House,1,84,D000629,Yes
House,1,84,D000626,Yes
House,1,84,D000598,Yes
House,1,84,D000096,Yes
House,1,84,D000619,Yes
House,1,84,D000631,Yes
House,1,84,D000191,Yes
House,1,84,D000197,Yes
House,1,84,D000216,Yes
House,1,84,D000617,Yes
House,1,84,D000630,Yes
House,1,84,D000627,Yes
House,1,84,D000623,Yes
House,1,84,D000616,Yes
House,1,84,D000610,Yes
House,1,84,D000600,Yes
House,1,84,D000624,Not Voting
House,1,84,D000399,Yes
House,1,84,D000482,Yes
House,1,84,D000614,Yes
House,1,84,D000615,Yes
House,1,84,D000628,Yes
House,1,84,E000294,Yes
House,1,84,E000179,Yes
House,1,84,E000299,Yes
House,1,84,E000215,Yes
House,1,84,E000297,Yes
House,1,84,E000298,Yes
House,1,84,E000296,Yes
House,1,84,F000465,Yes
House,1,84,F000467,Yes
House,1,84,F000466,Yes
House,1,84,F000459,Yes
House,1,84,F000468,Yes
House,1,84,F000461,Yes
House,1,84,F000449,Yes
House,1,84,F000454,Yes
House,1,84,F000450,Yes
House,1,84,F000462,Yes
House,1,84,F000455,Yes
House,1,84,F000469,Yes
House,1,84,G000571,Not Voting
House,1,84,G000578,Yes
House,1,84,G000579,Yes
House,1,84,G000574,Yes
House,1,84,G000559,Yes
House,1,84,G000586,Yes
House,1,84,G000587,Yes
House,1,84,G000584,Yes
House,1,84,G000563,Yes
House,1,84,G000552,Yes
House,1,84,G000592,Yes
House,1,84,G000585,Yes
House,1,84,G000588,Yes
House,1,84,G000581,Yes
House,1,84,G000589,Yes
House,1,84,G000565,Yes
House,1,84,G000583,Yes
House,1,84,G000377,Yes
House,1,84,G000560,Yes
House,1,84,G000577,Yes
House,1,84,G000546,Yes
House,1,84,G000590,Yes
House,1,84,G000553,Yes
House,1,84,G000568,Yes
House,1,84,G000551,Yes
House,1,84,G000576,Yes
House,1,84,G000591,Yes
House,1,84,G000558,Yes
House,1,84,H001080,Yes
House,1,84,H001088,Yes
House,1,84,H001090,Yes
House,1,84,H001052,Yes
House,1,84,H001053,Yes
House,1,84,H000324,Yes
House,1,84,H001081,Yes
House,1,84,H001064,Yes
House,1,84,H001082,Yes
House,1,84,H001056,Yes
House,1,84,H001071,Yes
House,1,84,H001077,Yes
House,1,84,H001038,Yes
House,1,84,H001072,Yes
House,1,84,H001087,Yes
House,1,84,H001047,Yes
House,1,84,H001065,Yes
House,1,84,H001074,Yes
House,1,84,H001083,Yes
House,1,84,H001066,Yes
House,1,84,H001085,Yes
House,1,84,H000874,Yes
House,1,84,H001067,Yes
House,1,84,H001068,Yes
House,1,84,H001058,Yes
House,1,84,H001048,Yes
House,1,84,H001073,Yes
House,1,84,J000032,Yes
House,1,84,J000298,Yes
House,1,84,J000294,Yes
House,1,84,J000288,Yes
House,1,84,J000299,Yes
House,1,84,J000292,Yes
House,1,84,J000301,Yes
House,1,84,J000126,Yes
House,1,84,J000289,Yes
House,1,84,J000295,Yes
House,1,84,J000302,Yes
House,1,84,K000009,Yes
House,1,84,K000386,Yes
House,1,84,K000375,Yes
House,1,84,K000385,Yes
House,1,84,K000388,Yes
House,1,84,K000376,Yes
House,1,84,K000379,Yes
House,1,84,K000389,Yes
House,1,84,K000380,Yes
House,1,84,K000381,Yes
House,1,84,K000394,Yes
House,1,84,K000188,Yes
House,1,84,K000362,Yes
House,1,84,K000210,Yes
House,1,84,K000378,Not Voting
House,1,84,K000368,Yes
House,1,84,K000391,Yes
House,1,84,K000382,Yes
House,1,84,K000392,Yes
House,1,84,L000585,Yes
House,1,84,L000578,Yes
House,1,84,L000588,Yes
House,1,84,L000564,Yes
House,1,84,L000559,Yes
House,1,84,L000560,Yes
House,1,84,L000557,Yes
House,1,84,L000566,Yes
House,1,84,L000581,Yes
House,1,84,L000586,Yes
House,1,84,L000551,Yes
House,1,84,L000590,Yes
House,1,84,L000589,Yes
House,1,84,L000593,Yes
House,1,84,L000592,Yes
House,1,84,L000287,Yes
House,1,84,L000582,Yes
House,1,84,L000563,Yes
House,1,84,L000565,Yes
House,1,84,L000397,Yes
House,1,84,L000576,Yes
House,1,84,L000583,Yes
House,1,84,L000579,Not Voting
House,1,84,L000480,Yes
House,1,84,L000491,Yes
House,1,84,L000569,Yes
House,1,84,L000570,Yes
House,1,84,L000591,Yes
House,1,84,L000562,Yes
House,1,84,M001203,Yes
House,1,84,M000087,Yes
House,1,84,M001185,Yes
House,1,84,M001158,Yes
House,1,84,M001198,Yes
House,1,84,M001184,Yes
House,1,84,M001199,Yes
House,1,84,M001163,Yes
House,1,84,M001209,Yes
House,1,84,M001208,Yes
House,1,84,M001165,Yes
House,1,84,M001157,Yes
House,1,84,M001177,Yes
House,1,84,M001143,Yes
House,1,84,M001200,Yes
House,1,84,M000312,Yes
House,1,84,M001156,Yes
House,1,84,M001180,Yes
House,1,84,M001166,Yes
House,1,84,M001187,Yes
House,1,84,M001137,Yes
House,1,84,M001188,Yes
House,1,84,M001204,Yes
House,1,84,M001205,Yes
House,1,84,M001201,Yes
House,1,84,M001194,Yes
House,1,84,M001195,Yes
House,1,84,M001160,Yes
House,1,84,M001206,Yes
House,1,84,M001196,Yes
House,1,84,M001207,Yes
House,1,84,M001190,Yes
House,1,84,M001202,Yes
House,1,84,N000002,Yes
House,1,84,N000179,Yes
House,1,84,N000015,Yes
House,1,84,N000191,Yes
House,1,84,N000189,Yes
House,1,84,N000188,Yes
House,1,84,N000190,Yes
House,1,84,N000181,Yes
House,1,84,O000171,Yes
House,1,84,O000172,Yes
House,1,84,O000168,Yes
House,1,84,O000173,Yes
House,1,84,P000601,Yes
House,1,84,P000034,Yes
House,1,84,P000609,Yes
House,1,84,P000613,Yes
House,1,84,P000614,Yes
House,1,84,P000096,Not Voting
House,1,84,P000604,Yes
House,1,84,P000615,Yes
House,1,84,P000593,Yes
House,1,84,P000605,Yes
House,1,84,P000608,Yes
House,1,84,P000258,Yes
House,1,84,P000616,Yes
House,1,84,P000597,Yes
House,1,84,P000607,Yes
House,1,84,P000618,Yes
House,1,84,P000599,Yes
House,1,84,P000617,Yes
House,1,84,P000523,Yes
House,1,84,Q000023,Not Voting
House,1,84,R000606,Yes
House,1,84,R000601,Yes
House,1,84,R000585,Yes
House,1,84,R000610,Yes
House,1,84,R000602,Yes
House,1,84,R000597,Yes
House,1,84,R000588,Yes
House,1,84,R000611,Yes
House,1,84,R000591,Yes
House,1,84,M001159,Yes
House,1,84,R000582,Yes
House,1,84,R000575,Yes
House,1,84,R000395,Yes
House,1,84,R000607,Yes
House,1,84,R000613,Yes
House,1,84,R000612,Yes
House,1,84,R000616,Yes
House,1,84,R000603,Yes
House,1,84,R000614,Yes
House,1,84,R000486,Yes
House,1,84,R000599,Yes
House,1,84,R000576,Yes
House,1,84,R000515,Yes
House,1,84,R000609,Yes
House,1,84,R000577,Not Voting
House,1,84,S001156,Yes
House,1,84,S001168,Yes
House,1,84,S001176,Yes
House,1,84,S001205,Yes
House,1,84,S001145,Not Voting
House,1,84,S001150,Yes
House,1,84,S001190,Yes
House,1,84,S001180,Yes
House,1,84,S001216,Yes
House,1,84,S001183,Yes
House,1,84,S000185,Yes
House,1,84,S001189,Yes
House,1,84,S001157,Yes
House,1,84,S000244,Yes
House,1,84,S000248,Yes
House,1,84,S001185,Yes
House,1,84,S001206,Yes
House,1,84,S000344,Yes
House,1,84,S001207,Not Voting
House,1,84,S000364,Yes
House,1,84,S001148,Yes
House,1,84,S001165,Yes
House,1,84,S001208,Yes
House,1,84,S001195,Yes
House,1,84,S001172,Yes
House,1,84,S000522,Yes
House,1,84,S000510,Not Voting
House,1,84,S001199,Yes
House,1,84,S001200,Yes
House,1,84,S001209,Yes
House,1,84,S001210,Yes
House,1,84,S001175,Yes
House,1,84,S001211,Yes
House,1,84,S001212,Yes
House,1,84,S001196,Yes
House,1,84,S001213,Yes
House,1,84,S001214,Yes
House,1,84,S001215,Yes
House,1,84,S001192,Yes
House,1,84,S001187,Yes
House,1,84,S001201,Yes
House,1,84,S001193,Yes
House,1,84,T000472,Yes
House,1,84,T000479,Not Voting
House,1,84,T000460,Yes
House,1,84,T000193,Yes
House,1,84,T000467,Yes
House,1,84,T000238,Yes
House,1,84,T000480,Yes
House,1,84,T000470,Yes
House,1,84,T000468,Yes
House,1,84,T000481,Yes
House,1,84,T000469,Yes
House,1,84,T000474,Yes
House,1,84,T000484,Yes
House,1,84,T000482,Yes
House,1,84,T000483,Yes
House,1,84,T000463,Yes
House,1,84,U000040,Yes
House,1,84,U000031,Yes
House,1,84,V000133,Yes
House,1,84,V000130,Yes
House,1,84,V000131,Yes
House,1,84,V000132,Yes
House,1,84,V000081,Yes
House,1,84,V000108,Yes
House,1,84,W000812,Yes
House,1,84,W000798,Yes
House,1,84,W000791,Yes
House,1,84,W000819,Yes
House,1,84,W000813,Yes
House,1,84,W000823,Yes
House,1,84,W000797,Yes
House,1,84,W000187,Yes
House,1,84,W000824,Yes
House,1,84,W000822,Yes
House,1,84,W000814,Yes
House,1,84,W000806,Yes
House,1,84,W000800,Yes
House,1,84,W000815,Yes
House,1,84,W000821,Yes
House,1,84,W000825,Yes
House,1,84,W000826,Yes
House,1,84,W000816,Yes
House,1,84,W000808,Not Voting
House,1,84,W000795,Yes
House,1,84,W000804,Yes
House,1,84,W000809,Yes
House,1,84,W000810,Yes
House,1,84,W000827,Yes
House,1,84,Y000062,Yes
House,1,84,Y000065,Yes
House,1,84,Y000033,Yes
House,1,84,Z000017,Yes
House,1,84,P000197,Speaker
House,1,83,A000374,No
House,1,83,A000370,Yes
House,1,83,A000055,No
House,1,83,A000371,Yes
House,1,83,A000372,No
House,1,83,A000376,Not Voting
House,1,83,A000367,Present
House,1,83,A000369,No
House,1,83,A000377,No
House,1,83,A000375,No
House,1,83,A000378,Yes
House,1,83,B001291,No
House,1,83,B001298,No
House,1,83,B001307,No
House,1,83,B001306,No
House,1,83,B001299,No
House,1,83,B001282,No
House,1,83,B001300,Yes
House,1,83,B001270,Yes
House,1,83,B001281,Yes
House,1,83,B001287,Yes
House,1,83,B001301,No
House,1,83,B001292,Yes
House,1,83,B001302,Yes
House,1,83,B001257,No
House,1,83,B000490,Yes
House,1,83,B001250,No
House,1,83,B000574,Yes
House,1,83,B001303,Yes
House,1,83,B001278,Yes
House,1,83,B001295,No
House,1,83,B001296,Yes
House,1,83,B000755,No
House,1,83,B001308,Yes
House,1,83,B001274,Yes
House,1,83,B001284,No
House,1,83,B001304,Yes
House,1,83,B001285,Yes
House,1,83,B001260,No
House,1,83,B001297,Yes
House,1,83,B001275,No
House,1,83,B001305,No
House,1,83,B001309,No
House,1,83,B001248,No
House,1,83,B001286,Yes
House,1,83,B001251,Yes
House,1,83,B001289,No
House,1,83,C000059,No
House,1,83,C001112,Yes
House,1,83,C001097,Yes
House,1,83,C001072,Yes
House,1,83,C001103,No
House,1,83,C001051,No
House,1,83,C001090,Yes
House,1,83,C001055,Yes
House,1,83,C001117,Yes
House,1,83,C001066,Yes
House,1,83,C001091,Yes
House,1,83,C000266,No
House,1,83,C001109,No
House,1,83,C001080,Yes
House,1,83,C001084,Yes
House,1,83,C001123,Yes
House,1,83,C001101,Yes
House,1,83,C001067,Yes
House,1,83,C001049,Yes
House,1,83,C001061,Yes
House,1,83,C001118,No
House,1,83,C001115,Yes
House,1,83,C000537,Yes
House,1,83,C001068,Yes
House,1,83,C001053,No
House,1,83,C001093,No
House,1,83,C001092,No
House,1,83,C001108,No
House,1,83,C001062,No
House,1,83,C001078,Yes
House,1,83,C001094,No
House,1,83,C000754,Yes
House,1,83,C001110,Yes
House,1,83,C001059,Yes
House,1,83,C001069,Yes
House,1,83,C001124,Yes
House,1,83,C001119,Yes
House,1,83,C001087,No
House,1,83,C001120,No
House,1,83,C001111,Yes
House,1,83,C001121,Yes
House,1,83,C001063,Yes
House,1,83,C000984,Yes
House,1,83,C001122,Yes
House,1,83,C001114,No
House,1,83,D000629,Yes
House,1,83,D000626,Yes
House,1,83,D000598,Yes
House,1,83,D000096,Yes
House,1,83,D000619,No
House,1,83,D000631,Yes
House,1,83,D000191,Yes
House,1,83,D000197,Yes
House,1,83,D000216,Yes
House,1,83,D000617,Yes
House,1,83,D000630,Yes
House,1,83,D000627,Yes
House,1,83,D000623,Yes
House,1,83,D000616,No
House,1,83,D000610,Yes
House,1,83,D000600,No
House,1,83,D000624,Not Voting
House,1,83,D000399,Yes
House,1,83,D000482,Yes
House,1,83,D000614,No
House,1,83,D000615,No
House,1,83,D000628,No
House,1,83,E000294,No
House,1,83,E000179,Yes
House,1,83,E000299,Yes
House,1,83,E000215,Yes
House,1,83,E000297,Yes
House,1,83,E000298,No
House,1,83,E000296,Yes
House,1,83,F000465,No
House,1,83,F000467,Yes
House,1,83,F000466,No
House,1,83,F000459,No
House,1,83,F000468,Yes
House,1,83,F000461,No
House,1,83,F000449,No
House,1,83,F000454,Yes
House,1,83,F000450,No
House,1,83,F000462,Yes
House,1,83,F000455,Yes
House,1,83,F000469,No
House,1,83,G000571,Yes
House,1,83,G000578,Yes
House,1,83,G000579,No
House,1,83,G000574,Yes
House,1,83,G000559,Yes
House,1,83,G000586,Yes
House,1,83,G000587,Yes
House,1,83,G000584,No
House,1,83,G000563,No
House,1,83,G000552,Yes
House,1,83,G000592,Yes
House,1,83,G000585,Yes
House,1,83,G000588,No
House,1,83,G000581,Yes
House,1,83,G000589,No
House,1,83,G000565,No
House,1,83,G000583,Yes
House,1,83,G000377,No
House,1,83,G000560,No
House,1,83,G000577,No
House,1,83,G000546,No
House,1,83,G000590,No
House,1,83,G000553,Yes
House,1,83,G000568,Yes
House,1,83,G000551,Yes
House,1,83,G000576,No
House,1,83,G000591,No
House,1,83,G000558,No
House,1,83,H001080,Yes
House,1,83,H001088,No
House,1,83,H001090,Yes
House,1,83,H001052,No
House,1,83,H001053,No
House,1,83,H000324,Yes
House,1,83,H001081,Yes
House,1,83,H001064,Yes
House,1,83,H001082,No
House,1,83,H001056,No
House,1,83,H001071,No
House,1,83,H001077,No
House,1,83,H001038,Yes
House,1,83,H001072,No
House,1,83,H001087,Yes
House,1,83,H001047,Yes
House,1,83,H001065,No
House,1,83,H001074,Yes
House,1,83,H001083,Yes
House,1,83,H001066,Yes
House,1,83,H001085,Yes
House,1,83,H000874,Yes
House,1,83,H001067,No
House,1,83,H001068,Yes
House,1,83,H001058,No
House,1,83,H001048,No
House,1,83,H001073,No
House,1,83,J000032,Yes
House,1,83,J000298,Yes
House,1,83,J000294,Yes
House,1,83,J000288,Yes
House,1,83,J000299,No
House,1,83,J000292,No
House,1,83,J000301,No
House,1,83,J000126,Yes
House,1,83,J000289,Yes
House,1,83,J000295,No
House,1,83,J000302,No
House,1,83,K000009,Yes
House,1,83,K000386,No
House,1,83,K000375,Yes
House,1,83,K000385,Yes
House,1,83,K000388,No
House,1,83,K000376,No
House,1,83,K000379,Yes
House,1,83,K000389,Yes
House,1,83,K000380,Yes
House,1,83,K000381,Yes
House,1,83,K000394,Yes
House,1,83,K000188,Yes
House,1,83,K000362,No
House,1,83,K000210,No
House,1,83,K000378,Not Voting
House,1,83,K000368,Yes
House,1,83,K000391,Yes
House,1,83,K000382,Yes
House,1,83,K000392,No
House,1,83,L000585,No
House,1,83,L000578,No
House,1,83,L000588,Yes
House,1,83,L000564,No
House,1,83,L000559,Yes
House,1,83,L000560,Yes
House,1,83,L000557,Yes
House,1,83,L000566,No
House,1,83,L000581,Yes
House,1,83,L000586,Yes
House,1,83,L000551,Yes
House,1,83,L000590,Yes
House,1,83,L000589,No
House,1,83,L000593,Yes
House,1,83,L000592,Yes
House,1,83,L000287,Yes
House,1,83,L000582,Yes
House,1,83,L000563,Yes
House,1,83,L000565,Yes
House,1,83,L000397,Yes
House,1,83,L000576,No
House,1,83,L000583,No
House,1,83,L000579,Yes
House,1,83,L000480,Yes
House,1,83,L000491,No
House,1,83,L000569,No
